Binomial name
Nocardia anaemiae
Peribacillus muralis
Holdemanella porci
Mobiluncus porci
Rhizobium dioscoreae
Brevundimonas mongoliensis
Pontibacillus chungwhensis
Microbacterium karelineae
Flavobacterium panici
Pseudomonas xionganensis
Paenibacillus foliorum
Paenibacillus plantarum
Paenibacillus planticolens
Paenibacillus phytorum
Paenibacillus phytohabitans
Paenibacillus germinis
Paraburkholderia franconis
Anoxybacillus ayderensis
Auraticoccus cholistanensis
Amycolatopsis jiguanensis
Photobacterium halotolerans
Aeromicrobium yanjiei
Gracilibacillus salitolerans
Arsenicicoccus cauae
Phenylobacterium terrae
Duganella aquatilis
Duganella guangzhouensis
Pseudoduganella rivuli
Streptomyces desertarenae
Photobacterium lipolyticum
Jiangella anatolica
Marinobacterium halophilum
Mucilaginibacter endophyticus
Chryseobacterium aquaeductus
Lysobacter helvus
Lysobacter caseinilyticus
Corynebacterium comes
Levilactobacillus hammesii
Secundilactobacillus folii
Oceanobacillus salinisoli
Streptobacillus canis
Pedobacter planticolens
Arthrobacter zhaoguopingii
Shewanella insulae
Fodinicola acaciae
Spirosoma arboris
Parasedimentitalea huanghaiensis
Hymenobacter ginkgonis
Sphingomonas chungangi
Aestuariibaculum marinum
Brevibacterium anseongense
Peristeroidobacter agariperforans
Parabacteroides chongii
Roseovarius tibetensis
Virgibacillus kimchii
Winogradskyella schleiferi
Plastoroseomonas hellenica
Methylorubrum aminovorans
Aurantiacibacter rhizosphaerae
Duganella flavida
Duganella qianjiadongensis
Microvirga arsenatis
Novosphingobium silvae
Paenibacillus puerhi
Puerhibacterium puerhi
Mucilaginibacter agri
Steroidobacter agaridevorans
Alteromonas profundi
Pseudooceanicola aestuarii
Flagellimonas chongwuensis
Brevibacterium limosum
Novosphingobium decolorationis
Neobacillus sedimentimangrovi
Rahnella contaminans
Rheinheimera pleomorphica
Flavobacterium bizetiae
Catenulispora pinisilvae
Catenulispora pinistramenti
Microbacterium paulum
Microbacterium fandaimingii
Kineobactrum salinum
Lishizhenia caseinilytica
Salegentibacter mishustinae
Pseudotabrizicola algicola
Rhizorhabdus phycosphaerae
Nocardioides convexus
Companilactobacillus pabuli
Lentzea alba
Mucilaginibacter inviolabilis
Leucobacter coleopterorum
Leucobacter insecticola
Leucobacter viscericola
Nocardioides piscis
Tessaracoccus coleopterorum
Falsiroseomonas selenitidurans
Clostridium muellerianum
Parahaliea maris
Flavihumibacter profundi
Falsiroseomonas algicola
Billgrantia bachuensis
Telluria antibiotica
Streptomyces liangshanensis
Secundilactobacillus angelensis
Actinomyces faecalis
Pseudomonas cremoris
Crateriforma spongiae
Pseudonocardia acidicola
Brevundimonas huaxiensis
Telluria aromaticivorans
Rosenbergiella gaditana
Vreelandella alkaliphila
Cohnella herbarum
Sphingobium psychrophilum
Luteolibacter luteus
Zoogloea dura
Chryseobacterium cheonjiense
Massilia polaris
Chryseobacterium antibioticum
Salinimonas profundi
Planococcus chinensis
Pontixanthobacter rizhaonensis
Pedobacter ghigonis
Chryseobacterium schmidteae
Pseudomonas pisciculturae
Pseudomonas mucoides
Uliginosibacterium aquaticum
Pontibacillus marinus
Parvularcula mediterranea
Mucilaginibacter humi
Modestobacter italicus
Vreelandella azerica
Brevibacterium aurantiacum
Corynebacterium wankanglinii
Alloalcanivorax profundimaris
Exiguobacterium marinum
Hymenobacter taeanensis
Chthonobacter rhizosphaerae
Nocardioides campestrisoli
Actinomyces marmotae
Aeromicrobium stalagmiti
Deefgea piscis
Chitinibacter bivalviorum
Flavobacterium amnigenum
Microvirga terrae
Pseudomonas allii
Motilimonas cestriensis
Methylocystis silviterrae
Pseudomonas zarinae
Pseudomonas shahriarae
Pseudomonas salmasensis
Pseudomonas tritici
Zobellia barbeyronii
Hymenobacter terrestris
Roseomonas rubea
Microbispora clausenae
Pseudomonas paracarnis
Exiguobacterium algae
Exiguobacterium qingdaonense
Nocardia huaxiensis
Pseudonocardia pini
Neobacillus kokaensis
Kordia aestuariivivens
Jeotgalicoccus meleagridis
Nocardioides dongkuii
Rheinheimera sediminis
Brevibacterium profundi
Paenihalocynthiibacter styelae
Undibacterium griseum
Undibacterium flavidum
Undibacterium nitidum
Campylobacter massiliensis
Pseudomonas baltica
Aquibacillus kalidii
Pelagibius marinus
Corynebacterium lujinxingii
Blautia celeris
Streptococcus hominis
Alloacidobacterium dinghuense
Kangiella shandongensis
Ramlibacter cellulosilyticus
Flavobacterium muglaense
Massilia antarctica
Leuconostoc falkenbergense
Rossellomorea arthrocnemi
Microbispora sitophila
Mucilaginibacter pankratovii
Dyadobacter subterraneus
Nocardioides malaquae
Bosea spartocytisi
Photobacterium arenosum
Brevundimonas goettingensis
Zobellia roscoffensis
Zobellia nedashkovskayae
Thermococcus thioreducens
Aurantimonas marina
Limimaricola hongkongensis
Billgrantia diversa
Rhodococcus yunnanensis
Microbacterium luteum
Arcobacter vandammei
Actinacidiphila acididurans
Massilia rhizosphaerae
Roseomonas ponticola
Rahnella laticis
Pedobacter endophyticus
Thiomicrorhabdus immobilis
Pseudonocardia abyssalis
Thiosulfatihalobacter marinus
Nocardia mexicana
Massilia soli
Aurantiacibacter sediminis
Mucilaginibacter segetis
Rheinheimera maricola
Inhella proteolytica
Metabacillus bambusae
Pontibaca salina
Sanguibacter suaedae
Olleya sediminilitoris
Micromonospora veneta
Leucobacter chromiisoli
Lactobacillus nasalidis
Chryseobacterium endalhagicum
Algoriphagus alkaliphilus
Streptomyces montanisoli
Devosia sediminis
Levilactobacillus wangkuiensis
Levilactobacillus lanxiensis
Levilactobacillus andaensis
Secundilactobacillus yichangensis
Prauserella cavernicola
Advenella mandrilli
Brenneria bubanii
Flavobacterium tagetis
Nocardioides baculatus
Companilactobacillus bobalius
Companilactobacillus kimchii
Roseomonas oleicola
Nocardia acididurans
Acidisoma cellulosilyticum
Acidisoma silvae
Latilactobacillus curvatus
Zobellella iuensis
Hydrotalea lipotrueae
Roseibium litorale
Nocardioides faecalis
Aequorivita iocasae
Nakamurella leprariae
Streptomyces longisporoflavus
Belnapia arida
Corynebacterium pseudokroppenstedtii
Luteimonas saliphila
Steroidobacter gossypii
Microbispora oryzae
Actinocatenispora comari
Micromonospora humidisoli
Micromonospora antibiotica
Polaribacter batillariae
Paenibacillus tianjinensis
Lentilactobacillus kosonis
Pseudomonas capsici
Bowmanella yangjiangensis
Algoriphagus oliviformis
Amphritea pacifica
Niveibacterium microcysteis
Actinophytocola gossypii
Leucobacter soli
Pseudomonas lactucae
Brevundimonas fontaquae
Flavobacterium bernardetii
Rhizobium cremeum
Latilactobacillus fragifolii
Rahnella perminowiae
Rahnella bonaserana
Rahnella rivi
Arthrobacter sunyaminii
Vibrio aestuarianus
Psychrobacter nivimaris
Idiomarina seosinensis
Arthrobacter jiangjiafuii
Psychrobacter halodurans
Psychrobacter coccoides
Actinotalea soli
Hymenobacter terricola
Aliarcobacter cryaerophilus
Gelidibacter pelagius
Gracilibacillus suaedae
Marinilactibacillus kalidii
Microbacterium stercoris
Aestuarium zhoushanense
Sphingomonas adhaesiva
Pseudomonas boanensis
Colwellia psychrerythraea
Metabacillus flavus
Heyndrickxia faecalis
Marinomonas vaga
Cobetia marina
Nocardia miyunensis
Corynebacterium parakroppenstedtii
Tessaracoccus palaemonis
Shewanella yunxiaonensis
Chitinophaga hostae
Bifidobacterium miconisargentati
Croceicoccus gelatinilyticus
Mameliella sediminis
Bizionia paragorgiae
Leucobacter aridicollis
Hymenobacter piscis
Streptomyces indiaensis
Streptomyces spororaveus
Gemmobacter fulvus
Apilactobacillus xinyiensis
Nocardia albiluteola
Amycolatopsis aidingensis
Herbidospora cretacea
Sphingobacterium multivorum
Billgrantia antri
Marinobacterium ramblicola
Noviherbaspirillum aridicola
Catellatospora tritici
Pseudomonas pergaminensis
Erwinia phyllosphaerae
Nitratireductor rhodophyticola
Kitasatospora atroaurantiaca
Streptomyces carpaticus
Micromonospora coriariae
Flavobacterium taihuense
Mucilaginibacter rivuli
Mesobacillus subterraneus
Chromohalobacter moromii
Devosia salina
Saccharothrix obliqua
Photorhabdus antumapuensis
Shewanella aegiceratis
Shewanella halotolerans
Shewanella spartinae
Shewanella psychrotolerans
Shewanella rhizosphaerae
Shewanella mesophila
Shewanella alkalitolerans
Chitinilyticum piscinae
Qipengyuania gelatinilytica
Qipengyuania intermedia
Novosphingobium percolationis
Streptomyces acidipaludis
Salegentibacter lacus
Salegentibacter tibetensis
Arachidicoccus terrestris
Neoroseomonas lacus
Celeribacter litoreus
Fictibacillus marinisediminis
Neobacillus rhizosphaerae
Christiangramia sediminis
Microvirga lenta
Neorhizobium xiangyangii
Microvirga roseola
Arthrobacter gengyunqii
Furfurilactobacillus milii
Hydrogenovibrio marinus
Yersinia alsatica
Yersinia vastinensis
Leeuwenhoekiella parthenopeia
Pseudomonas oryzagri
Saccharothrix luteola
Fructobacillus cardui
Actinoalloteichus caeruleus
Actinomycetospora soli
Kitasatospora humi
Mycolicibacterium lacusdiani
Arthrobacter antioxidans
Novosphingobium kaempferiae
Flavobacterium edaphi
Agromyces cavernae
Pseudophaeobacter flagellatus
Flavobacterium soyae
Sphingomonas cremea
Paenibacillus allorhizoplanae
Paenibacillus auburnensis
Dyadobacter fanqingshengii
Octadecabacter dasysiphoniae
Octadecabacter algicola
Maritalea mediterranea
Brevibacterium spongiae
Dyadobacter pollutisoli
Antribacter soli
Zunongwangia pacifica
Micromonospora foliorum
Micromonospora cabrerizensis
Allobacillus saliphilus
Colwellia maritima
Corynebacterium hesseae
Brenneria tiliae
Flagellimonas aurea
Flagellimonas profundi
Micromonospora rifamycinica
Polaribacter marinus
Photorhabdus hindustanensis
Marinobacter salinexigens
Stutzerimonas azotifigens
Vagococcus luciliae
Aurantimonas marianensis
Rosenbergiella metrosideri
Apilactobacillus apisilvae
Belliella filtrata
Leclercia tamurae
Scandinavium hiltneri
Leucobacter rhizosphaerae
Leucobacter allii
Domibacillus aminovorans
Bacillus aerius
Clostridium argentinense
Sphaerisporangium perillae
Pseudonocardia halophobica
Fructilactobacillus carniphilus
Fructilactobacillus cliffordii
Fructilactobacillus hinvesii
Fructilactobacillus myrtifloralis
Fructobacillus americanaquae
Rhodoplanes elegans
Legionella brunensis
Methylorubrum rhodesianum
Methylorubrum rhodinum
Methylorubrum zatmanii
Nocardia sputi
Larsenimonas rhizosphaerae
Amycolatopsis iheyensis
Snodgrassella gandavensis
Snodgrassella communis
Yersinia ruckeri
Mucilaginibacter aurantiaciroseus
Frankia gtarii
Frankia tisae
Levilactobacillus humaensis
Marinomonas aquimarina
Nocardia pulmonis
Gracilimonas sediminicola
Shewanella holmiensis
Devosia ureilytica
Chitinophaga arvensicola
Weissella fangxianensis
Limimaricola litoreus
Herbidospora daliensis
Halomonas meridiana
Halomonas halophila
Idiomarina rhizosphaerae
Parvularcula maris
Bombella pluederhausensis
Bombella pollinis
Bombella saccharophila
Bombella dulcis
Exiguobacterium indicum
Maribacter litopenaei
Winslowiella arboricola
Hoministercoradaptatus ammoniilyticus
Anaerostipes amylophilus
Blautia acetigignens
Megasphaera butyrica
Oscillibacter acetigenes
Nocardia sputorum
Pseudofrankia inefficax
Flavobacterium shii
Pseudomonas segetis
Micromonospora narathiwatensis
Lysobacter auxotrophicus
Lactiplantibacillus carotarum
Marinococcus halotolerans
Nocardiopsis suaedae
Nocardiopsis endophytica
Caldicellulosiruptor acetigenus
Zobellia alginiliquefaciens
Roseateles saccharophilus
Acetobacter oeni
Schleiferilactobacillus harbinensis
Companilactobacillus nantensis
Rheinheimera texasensis
Marinimicrobium agarilyticum
Gracilibacillus boraciitolerans
Algoriphagus boritolerans
Mesobacillus boroniphilus
Lysinibacillus boronitolerans
Deinococcus navajonensis
Actinacidiphila yanglinensis
Actinacidiphila rubida
Actinacidiphila paucisporea
Roseibium album
Anoxybacillus rupiensis
Phyllobacterium ifriqiyense
Nesterenkonia jeotgali
Janibacter anophelis
Halovibrio variabilis
Brevibacterium iodinum
Pediococcus ethanolidurans
Pseudomonas otitidis
Enterococcus devriesei
Comamonas terrigena
Maribacter dokdonensis
Billgrantia kenyensis
Sphaerisporangium melleum
Williamsia deligens
Dietzia kunjamensis
Dermacoccus barathri
Dermacoccus profundi
Dokdonella koreensis
Metabacillus idriensis
Christiangramia portivictoriae
Demequina aestuarii
Nocardia jejuensis
Dokdonella fugitiva
Amycolatopsis halotolerans
Sphingopyxis macrogoltabida
Klenkia brasiliensis
Chryseobacterium piscium
Hymenobacter rigui
Tepidimonas thermarum
Arthrobacter subterraneus
Marinobacter koreensis
Dechloromonas hortensis
Amycolatopsis minnesotensis
Agromyces ramosus
Microbacterium arborescens
Microbacterium imperiale
Rathayibacter rathayi
Rathayibacter tritici
Salicola salis
Pseudonocardia alni
Pseudonocardia saturnea
Saccharopolyspora gregorii
Saccharothrix coeruleofusca
Saccharothrix mutabilis
Aeribacillus pallidus
Brevibacillus thermoruber
Thermoanaerobacterium thermosulfurigenes
Exiguobacterium aurantiacum
Acidocella aminolytica
Paracoccus aminophilus
Paracoccus aminovorans
Niveispirillum irakense
Exiguobacterium artemiae
Exiguobacterium mexicanum
Leucobacter luti
Leucobacter alluvii
Sphingobacterium faecium
Amycolatopsis taiwanensis
Epilithonimonas psychrotolerans
Microbacterium deminutum
Microbacterium pumilum
Algoriphagus terrigena
Megasphaera paucivorans
Zoogloea ramigera
Flavobacterium suncheonense
Xenorhabdus griffiniae
Shinella zoogloeoides
Azotobacter chroococcum
Niastella yeongjuensis
Streptomyces hirsutus
Thermostaphylospora chromogena
Peribacillus kribbensis
Franconibacter helveticus
Levilactobacillus parabrevis
Dactylosporangium aurantiacum
Acrocarpospora corrugata
Streptosporangium nondiastaticum
Streptosporangium pseudovulgare
Microbacterium indicum
Marinomonas ostreistagni
Lentzea kentuckyensis
Amphibacillus sediminis
Chitinilyticum aquatile
Sphingopyxis panaciterrae
Lysobacter ginsengisoli
Dyadobacter ginsengisoli
Ectobacillus panaciterrae
Sphingosinicella xenopeptidilytica
Pseudidiomarina homiensis
Paracoccus homiensis
Ferrimonas kyonanensis
Salinicoccus salsiraiae
Marichromatium bheemlicum
Parafrankia discariae
Belnapia moabensis
Paenibacillus sabinae
Bowmanella denitrificans
Pseudonocardia oroxyli
Dermabacter hominis
Streptomyces subrutilus
Pseudonocardia petroleophila
Natrinema ejinorense
Polaromonas vacuolata
Laceyella sacchari
Arenimonas donghaensis
Kineococcus aurantiacus
Dietzia maris
Arthrobacter agilis
Nesterenkonia halobia
Sinomonas atrocyanea
Glutamicibacter nicotianae
Glutamicibacter protophormiae
Levilactobacillus namurensis
Evansella vedderi
Streptomyces nogalater
Edaphobacter modestus
Salinivibrio sharmensis
Vreelandella olivaria
Williamsia serinedens
Methanobacterium alcaliphilum
Paraburkholderia nodosa
Natrinema hispanicum
Desulfurispirillum alkaliphilum
Virgibacillus xinjiangensis
Anaerobacillus alkalilacustris
Methanoculleus receptaculi
Chryseobacterium hagamense
Sphingomonas sanxanigenens
Lacicoccus kunmingensis
Methylobacterium mesophilicum
Deefgea rivuli
Kushneria avicenniae
Nocardioides exalbidus
Actinoplanes couchii
Streptomyces radiopugnans
Salinicola socius
Nocardia amamiensis
Pararhodobacter aggregans
Anoxybacillus thermarum
Methylobacillus flagellatus
Actinopolyspora xinjiangensis
Zoogloea resiniphila
Methylobacillus glycogenes
Olivibacter domesticus
Kitasatospora kazusensis
Methylorubrum extorquens
Streptomyces xiamenensis
Methylobacterium organophilum
Exiguobacterium acetylicum
Rhizobium miluonense
Ewingella americana
Sphingobacterium canadense
Humibacillus xanthopallidus
Brevundimonas vesicularis
Actinopolyspora erythraea
Microbacterium marinilacus
Microbacterium sediminicola
Microbacterium awajiense
Microbacterium flavum
Methanosarcina subterranea
Methylobacterium phyllosphaerae
Saccharopolyspora cebuensis
Veillonella denticariosi
Jiangella alkaliphila
Nonomuraea maheshkhaliensis
Calidifontibacter indicus
Micromonospora lutea
Agromyces fucosus
Cryobacterium psychrophilum
Chromohalobacter marismortui
Oceanidesulfovibrio gabonensis
Ponticoccus litoralis
Spirilliplanes yamanashiensis
Terrabacter aerolatus
Veillonella rogosae
Marinovum algicola
Anaerobranca horikoshii
Roseomonas vinacea
Halomonas salina
Streptomonospora halophila
Methylobacterium platani
Tsukamurella inchonensis
Roseateles aquatilis
Prauserella rugosa
Kribbella hippodromi
Pedococcus aerophilus
Glutamicibacter uratoxydans
Lentzea californiensis
Enterococcus pseudoavium
Rhodobaca barguzinensis
Paenibacillus durus
Knoellia aerolata
Chelatococcus daeguensis
Pelotalea chapellei
Tsukamurella spumae
Vreelandella venusta
Chelativorans oligotrophicus
Peribacillus frigoritolerans
Catenulispora yoronensis
Microbacterium halophilum
Rhizobium rhizoryzae
Anoxybacillus mongoliensis
Amphritea balenae
Glutamicibacter soli
Luteimonas aestuarii
Streptomyces griseoviridis
Maritalea myrionectae
Vogesella indigofera
Thalassobaculum salexigens
Psychrobacter urativorans
Psychrobacter frigidicola
Salinicoccus roseus
Nonomuraea ferruginea
Streptosporangium fragile
Streptosporangium longisporum
Sphaerisporangium viridialbum
Streptosporangium vulgare
Actinocorallia glomerata
Agrococcus jenensis
Spirochaeta asiatica
Thermococcus hydrothermalis
Pseudomonas mucidolens
Devosia riboflavina
Mycobacterium stomatepiae
Ignatzschineria indica
Streptosporangium album
Streptosporangium carneum
Sphaerisporangium cinnabarinum
Thermoanaerobacterium aotearoense
Pedobacter borealis
Altererythrobacter ishigakiensis
Lacticaseibacillus rhamnosus
Modestobacter marinus
Actinoallomurus fulvus
Spiroplasma kunkelii
Phaeospirillum cystidoformans
Brachybacterium nesterenkovii
Micromonospora chersina
Micromonospora citrea
Micromonospora coerulea
Micromonospora echinaurantiaca
Micromonospora echinofusca
Micromonospora peucetia
Micromonospora rosaria
Pseudomonas azotoformans
Pseudomonas corrugata
Methylorubrum thiocyanatum
Micromonospora tulbaghiae
Streptomyces mayteni
Lactiplantibacillus fabifermentans
Methanobacterium kanagiense
Prosthecobacter vanneervenii
Actinophytocola xinjiangensis
Hymenobacter algoricola
Hymenobacter antarcticus
Novosphingobium subterraneum
