binomial_name;motility;gram_staining;aerophilicity;extreme_environment_tolerance;biofilm_formation;animal_pathogenicity;biosafety_level;health_association;host_association;plant_pathogenicity;spore_formation;hemolysis;cell_shape
Aquabacterium olei;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Microbacterium nanhaiense;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Streptosporangium shengliense;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Massilia kyonggiensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Enterococcus alishanensis;FALSE;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Algibacter miyuki;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Deinococcus radiotolerans;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Thiomicrorhabdus arctica;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;NA;NA
Brevundimonas bullata;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Halopseudomonas salina;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Roseibium aquae;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudomonas kilonensis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Sinomonas susongensis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Tenacibaculum caenipelagi;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Idiomarina aquatica;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Clostridium bowmanii;TRUE;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Alkalispirochaeta odontotermitis;TRUE;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Alkalilimnicola halodurans;TRUE;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;spirillum
Polaribacter atrinae;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Geodermatophilus poikilotrophus;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;coccus
Granulicella acidiphila;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Corynebacterium atrinae;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Streptosporangium nanhuense;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Sinomonas humi;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Bacillus ndiopicus;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Anaerosalibacter massiliensis;TRUE;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Nesterenkonia rhizosphaerae;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Chelatococcus caeni;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Jatrophihabitans fulvus;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Rufibacter immobilis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Flavihumibacter solisilvae;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Nocardia fluminea;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Flavobacterium lacus;FALSE;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Colwellia meonggei;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Flavobacterium faecale;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Aliarcobacter lanthieri;TRUE;gram stain negative;aerobic;NA;NA;TRUE;NA;NA;NA;NA;FALSE;NA;NA
Terrabacter koreensis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Lactococcus cremoris;FALSE;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;beta;NA
Nocardiopsis oceani;FALSE;gram stain positive;aerobic;TRUE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Nocardiopsis nanhaiensis;FALSE;gram stain positive;aerobic;TRUE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Halorientalis persicus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Marinococcus halophilus;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;coccus
Asanoa ishikariensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Thalassomonas viridans;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Halobellus ramosii;TRUE;gram stain negative;aerobic;TRUE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Alkalibacillus almallahensis;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Halolamina rubra;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudidiomarina woesei;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sphingobacterium gobiense;FALSE;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Glycocaulis albus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Streptomonospora tuzyakensis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Streptobacillus felis;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;FALSE;FALSE;alpha;bacillus
Aequorivita soesokkakensis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Halomonas heilongjiangensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Marinobacter shengliensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Mycobacterium paragordonae;FALSE;gram stain positive;aerobic;NA;NA;TRUE;NA;NA;NA;FALSE;FALSE;NA;bacillus
Dietzia psychralcaliphila;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Mucilaginibacter pineti;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Pseudooctadecabacter jejudonensis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Rubrobacter calidifluminis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Rubrobacter naiadicus;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Rhodanobacter koreensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Rossellomorea oryzaecorticis;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Ectothiorhodospira marina;TRUE;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Leisingera aquaemixtae;TRUE;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Granulosicoccus marinus;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Mariniluteicoccus flavus;FALSE;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Martelella radicis;FALSE;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Martelella mangrovi;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Paraburkholderia metalliresistens;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Bythopirellula goksoeyrii;TRUE;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pontibacter yuliensis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Gracilibacillus alcaliphilus;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Leuconostoc rapi;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Rhodoplanes oryzae;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Chromohalobacter canadensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Chromohalobacter israelensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
[Flavobacterium] thermophilum;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Chryseobacterium artocarpi;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Oceanisphaera profunda;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Marinobacter similis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Marinobacter salarius;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Dactylosporangium sucinum;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Cryobacterium flavum;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Cryobacterium luteum;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Falsiroseomonas wooponensis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Zobellia uliginosa;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Salinicoccus sediminis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Halorubrum laminariae;FALSE;gram stain negative;aerobic;TRUE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Glycocaulis alkaliphilus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Dactylosporangium cerinum;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Arcticibacter eurypsychrophilus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Actinopolyspora salinaria;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;TRUE;NA;NA
Secundilactobacillus mixtipabuli;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Simiduia litorea;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Paenibacillus oenotherae;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Sphaerisporangium dianthi;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Plantactinospora veratri;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Actinacidiphila bryophytorum;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Pontibacter chinhatensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sphingobacterium yanglingense;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Pullulanibacillus pueri;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Domibacillus indicus;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Hymenobacter terrae;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Chryseomicrobium aureum;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Micromonospora vulcania;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Streptosporangium corydalis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Methylorubrum suomiense;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Massilia norwichensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Flavihumibacter cheonanensis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Brevundimonas denitrificans;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Lysobacter caeni;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Algoriphagus taiwanensis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Ruegeria meonggei;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Lutimonas halocynthiae;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Maribacter caenipelagi;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Amycolatopsis rhabdoformis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Halobellus rufus;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Vreelandella salicampi;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Pontibacillus salicampi;TRUE;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Lysinibacillus alkaliphilus;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Paenibacillus amylolyticus;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Deinococcus arenae;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Frigoribacterium faeni;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Bacillus badius;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Pedococcus soli;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Cohnella rhizosphaerae;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Emticicia sediminis;FALSE;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Octadecabacter temperatus;FALSE;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Mycolicibacterium brisbanense;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 2;NA;NA;FALSE;FALSE;NA;bacillus
Catellatospora vulcania;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Microbispora bryophytorum;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Streptosporangium lutulentum;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Actibacterium atlanticum;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Virgibacillus massiliensis;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Companilactobacillus furfuricola;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Sphingomonas panaciterrae;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Glaciimonas alpina;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Parapontixanthobacter aurantiacus;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Salisediminibacterium haloalkalitolerans;FALSE;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Brevibacillus laterosporus;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Parafilimonas terrae;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sporolactobacillus shoreae;TRUE;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Azonexus fungiphilus;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Paenibacillus ferrarius;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Nitrosopumilus cobalaminigenes;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;NA;NA;bacillus
Nitrosopumilus ureiphilus;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;NA;NA;bacillus
Lysinibacillus louembei;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Prauserella isguenensis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Streptomyces lactacystinicus;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;tail
Serinibacter tropicus;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Paenibacillus pabuli;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Halomonas alimentaria;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Streptosporangium fenghuangense;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Nocardiopsis mwathae;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Belliella kenyensis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Lentibacillus amyloliquefaciens;TRUE;NA;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Sporosarcina pasteurii;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Tsukamurella strandjordii;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Heyndrickxia vini;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Paracoccus yeei;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 2;NA;NA;NA;FALSE;NA;bacillus
Flavobacterium palustre;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Actinophytocola sediminis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Marinobacterium mangrovicola;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Arthrobacter liuii;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Prauserella oleivorans;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Flavobacterium notoginsengisoli;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Psychrobacter proteolyticus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Algimonas arctica;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Virgibacillus oceani;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Halolamina sediminis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Alcaligenes pakistanensis;TRUE;NA;aerobic;FALSE;NA;TRUE;NA;NA;NA;FALSE;FALSE;NA;bacillus
Algibacter psychrophilus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Massilia eurypsychrophila;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Litoreibacter ascidiaceicola;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Kiloniella spongiae;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Paracoccus lutimaris;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Catellatospora tagetis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Actinoallomurus bryophytorum;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Flavobacterium seoulense;FALSE;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Simiduia curdlanivorans;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Dyadobacter sediminis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Caenispirillum deserti;TRUE;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Chryseobacterium shandongense;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Kibdelosporangium lantanae;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Ruminiclostridium josui;TRUE;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;TRUE;NA;bacillus
Halomonas magadiensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Filimonas endophytica;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Peribacillus huizhouensis;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Clostridium thiosulfatireducens;TRUE;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Metabacillus malikii;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Siccibacter colletis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Vogesella amnigena;TRUE;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Nesterenkonia lacusekhoensis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Actinospica durhamensis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Jeotgalibacillus malaysiensis;TRUE;NA;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Kushneria pakistanensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Pontixanthobacter aestiaquae;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Paracoccus panacisoli;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Blastomonas aquatica;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Agarivorans litoreus;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Shimia aquaeponti;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
