binomial_name;motility;gram_staining;aerophilicity;extreme_environment_tolerance;biofilm_formation;animal_pathogenicity;biosafety_level;health_association;host_association;plant_pathogenicity;spore_formation;hemolysis;cell_shape
Aquamicrobium terrae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Bradyrhizobium guangdongense;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bradyrhizobium guangxiense;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bradyrhizobium nanningense;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Mesorhizobium acaciae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Vibrio cortegadensis;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Rhodococcus jostii;FALSE;gram stain positive;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Citrobacter youngae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;NA;FALSE;NA;bacillus
Clostridium huakuii;TRUE;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Mycobacterium shottsii;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Streptococcus intermedius;FALSE;gram stain positive;facultatively anaerobic;FALSE;TRUE;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;coccus
Photobacterium sanctipauli;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Vibrio madracius;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Paraburkholderia caledonica;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Paraburkholderia fungorum;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Streptococcus iniae;FALSE;gram stain positive;NA;FALSE;TRUE;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;beta;coccus
Mycolicibacterium goodii;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Actinomadura nitritigenes;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Microbacterium mangrovi;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pusillimonas caeni;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Streptococcus uberis;FALSE;gram stain positive;facultatively anaerobic;FALSE;TRUE;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;coccus
Actinomadura mexicana;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Nocardia africana;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;NA;FALSE;TRUE;NA;bacillus
Paenibacillus daejeonensis;TRUE;gram stain variable;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Enterococcus faecium;FALSE;gram stain positive;NA;TRUE;TRUE;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;NA
Enterococcus gallinarum;FALSE;gram stain positive;NA;NA;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;coccus
Enterococcus hirae;FALSE;gram stain positive;NA;TRUE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;NA
Nocardia cyriacigeorgica;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;TRUE;NA;bacillus
Prauserella soli;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Knoellia sinensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Kocuria polaris;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;coccus
Vibrio lentus;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Lactococcus plantarum;FALSE;gram stain positive;NA;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;coccus
Sinosporangium siamense;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Lysinibacillus halotolerans;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Sphingobium yanoikuyae;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Bradyrhizobium lupini;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Planococcus citreus;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Planococcus kocurii;TRUE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Serratia quinivorans;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Photobacterium piscicola;TRUE;gram stain negative;NA;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Chromobacterium amazonense;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Halorubrum persicum;FALSE;gram stain negative;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Sphingobium mellinum;FALSE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Achromobacter mucicolens;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;FALSE;FALSE;gamma;bacillus
Achromobacter pulmonis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;gamma;bacillus
Achromobacter animicus;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;gamma;bacillus
Borreliella burgdorferi;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;NA;NA;spirillum
Bacillus amyloliquefaciens;TRUE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;FALSE;TRUE;NA;bacillus
Micrococcus aloeverae;FALSE;gram stain positive;aerobic;TRUE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;coccus
Bacillus anthracis;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 3;NA;TRUE;FALSE;TRUE;NA;bacillus
Isoptericola variabilis;FALSE;gram stain positive;aerobic;FALSE;TRUE;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Brevibacillus brevis;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Chryseobacterium solani;FALSE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Rhizobacter bergeniae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Niallia circulans;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Dickeya aquatica;TRUE;gram stain negative;NA;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Trichococcus palustris;FALSE;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Priestia megaterium;TRUE;gram stain positive;aerobic;FALSE;TRUE;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Bradyrhizobium symbiodeficiens;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Bradyrhizobium septentrionale;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bradyrhizobium cosmicum;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bacillus mycoides;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;FALSE;FALSE;TRUE;NA;bacillus
Salinispora goodfellowii;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Mycobacterium lentiflavum;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 2;NA;NA;FALSE;FALSE;NA;bacillus
Fontibacillus phaseoli;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Chryseobacterium geocarposphaerae;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Chryseobacterium arachidis;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Bordetella sputigena;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;NA;NA;TRUE;FALSE;FALSE;gamma;bacillus
Micromonospora orduensis;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Lysinibacillus sphaericus;TRUE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Pseudomonas granadensis;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Geobacillus stearothermophilus;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Bacillus subtilis;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;TRUE;NA;bacillus
Pseudomonas lalucatii;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Nonomuraea syzygii;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Bacillus thuringiensis;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;TRUE;NA;bacillus
Novosphingobium chloroacetimidivorans;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Micromonospora sediminis;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Geobacillus icigianus;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Brachybacterium aquaticum;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Streptomyces lushanensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;tail
Vibrio tritonius;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Bradyrhizobium erythrophlei;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Corynebacterium nasicanis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;gamma;bacillus
Micromonospora globispora;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Pseudomonas caspiana;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Bacillus atrophaeus;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;TRUE;NA;bacillus
Bacillus benzoevorans;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Mycolicibacterium boenickei;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Mycolicibacterium neworleansense;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Mycolicibacterium houstonense;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Bartonella fuyuanensis;FALSE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;NA;FALSE;FALSE;gamma;bacillus
Bartonella heixiaziensis;FALSE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;gamma;bacillus
Micromonospora palomenae;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Brucella papionis;FALSE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;gamma;bacillus
Streptomyces graminilatus;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Pantoea coffeiphila;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Streptomyces europaeiscabiei;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;TRUE;TRUE;NA;tail
Streptomyces reticuliscabiei;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;TRUE;TRUE;NA;tail
Actinophytocola gilvus;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Streptomyces parvulus;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Neisseria arctica;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;NA;FALSE;FALSE;gamma;bacillus
Amycolatopsis oliviviridis;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Nocardiopsis algeriensis;FALSE;gram stain positive;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Alteromonas gracilis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Hoeflea olei;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Kutzneria chonburiensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Mycobacterium persicum;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Micromonospora harpali;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Actinokineospora guangxiensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Cytobacillus formosensis;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Bradyrhizobium neotropicale;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Bradyrhizobium ingae;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Listeria newyorkensis;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Leifsonia shinshuensis;TRUE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Enterococcus ratti;FALSE;gram stain positive;aerobic;TRUE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;NA
Shewanella livingstonensis;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Burkholderia stagnalis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;FALSE;FALSE;gamma;bacillus
Burkholderia territorii;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;gamma;bacillus
Paraclostridium sordellii;TRUE;gram stain positive;anaerobic;TRUE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;TRUE;NA;NA
Weissella bombi;FALSE;gram stain positive;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Clostridium sporogenes;TRUE;gram stain positive;anaerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;TRUE;NA;bacillus
Rahnella victoriana;TRUE;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 1;NA;TRUE;NA;FALSE;NA;bacillus
Rahnella bruchi;TRUE;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 1;NA;TRUE;NA;FALSE;NA;bacillus
Rahnella woolbedingensis;TRUE;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 1;NA;TRUE;NA;FALSE;NA;bacillus
Leuconostoc suionicum;FALSE;gram stain positive;facultatively anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Phyllobacterium sophorae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Okibacterium endophyticum;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Streptomyces fructofermentans;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;TRUE;TRUE;NA;tail
Mycolicibacterium holsaticum;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Micromonospora zhanjiangensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Pseudoalteromonas issachenkonii;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Sphingomonas melonis;TRUE;gram stain negative;aerobic;FALSE;FALSE;FALSE;biosafety level 1;NA;FALSE;TRUE;FALSE;NA;bacillus
Flavobacterium suzhouense;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Micromonospora thawaii;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Micromonospora oryzae;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Acinetobacter seifertii;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;NA;FALSE;FALSE;NA;bacillus
Pseudoclavibacter terrae;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Parageobacillus toebii;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Mycolicibacterium sarraceniae;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Mycolicibacterium helvum;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Vibrio hyugaensis;TRUE;gram stain negative;NA;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bradyrhizobium ferriligni;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Rhizobium sophorae;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Rhizobium sophoriradicis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Streptomyces lunaelactis;FALSE;gram stain positive;aerobic;NA;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Vibrio agarivorans;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Rhizobium hidalgonense;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Nocardia donostiensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;TRUE;NA;bacillus
Mycobacterium palustre;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Kribbella italica;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Frateuria soli;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Aeromonas finlandensis;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Prescottella soli;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Actinomadura jiaoheensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Actinomadura sporangiiformans;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Kribbella qitaiheensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Clostridium scatologenes;TRUE;NA;anaerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Bradyrhizobium kavangense;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bradyrhizobium subterraneum;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Streptomyces polymachus;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;TRUE;TRUE;NA;tail
Streptomyces fabae;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;tail
Bartonella capreoli;FALSE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;gamma;bacillus
Fulvimonas soli;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Mycolicibacterium grossiae;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Bacillus toyonensis;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;NA;NA;TRUE;FALSE;TRUE;NA;bacillus
Caulobacter vibrioides;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Winslowiella iniecta;TRUE;gram stain negative;NA;FALSE;NA;TRUE;biosafety level 1;NA;NA;TRUE;FALSE;NA;bacillus
Pseudomonas endophytica;TRUE;gram stain negative;aerobic;TRUE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Citrobacter pasteurii;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Streptomyces krungchingensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;tail
Mycolicibacterium malmesburyense;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Microbacterium resistens;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 2;NA;NA;FALSE;FALSE;NA;bacillus
Trichococcus collinsii;FALSE;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Microbacterium proteolyticum;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Kribbella capetownensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Helicobacter ailurogastricus;TRUE;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;spirillum
Treponema denticola;TRUE;gram stain negative;anaerobic;TRUE;TRUE;FALSE;NA;NA;TRUE;FALSE;NA;NA;spirillum
Lentilactobacillus buchneri;FALSE;gram stain positive;facultatively anaerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Weissella confusa;FALSE;gram stain positive;aerobic;TRUE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;beta;bacillus
Pseudomonas graminis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;NA;NA;bacillus
Yokenella regensburgei;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;FALSE;NA;FALSE;NA;bacillus
Rhizobium indigoferae;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Sinorhizobium kummerowiae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Pseudarthrobacter scleromae;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Lactiplantibacillus pentosus;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Helicobacter himalayensis;TRUE;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;spirillum
